"bin","gamma1","gamma2","gamma3","gamma4","gamma5","gamma6","gamma7","gamma8","gamma9","gamma10","gamma11","gamma12","gamma13","gamma14","gamma15","gamma16","gamma17","gamma18","gamma19","gamma20","stderr1","stderr2","stderr3","stderr4","stderr5","stderr6","stderr7","stderr8","stderr9","stderr10","stderr11","stderr12","stderr13","stderr14","stderr15","stderr16","stderr17","stderr18","stderr19","stderr20"
31,6.48136671789024e-07,-6.54685056427254e-07,1.19954007287093e-07,-1.27214276935916e-07,1.71552633396734e-08,-2.36510865352157e-08,1.73844913842786e-07,-1.76148700367174e-07,-9.42499755981105e-07,9.48842286425497e-07,-5.61644610931482e-07,5.64203490962457e-07,-5.74490340243142e-07,5.81040120500937e-07,-1.57442058299936e-07,1.63386729482494e-07,-2.22078021667194e-07,2.20693543110179e-07,3.0336477445167e-07,-3.00767893803391e-07,0.000265733982601758,0.000265733983326628,0.000265734014140216,0.000265734012837035,0.000265734110494838,0.00026573411116622,0.00026573405374391,0.000265734054181089,0.000265734013580848,0.000265734013194602,0.000265734038894091,0.000265734038551611,0.000265733865678097,0.000265733865703193,0.000265734053881132,0.000265734054074421,0.000265734047253941,0.000265734048625336,0.000265733920236493,0.000265733919067978
32,2.86303407359195e-07,-2.89834139316902e-07,-4.73501763847071e-08,4.34356109358718e-08,9.24974372892843e-09,-1.27521369149164e-08,9.37333688923857e-08,-9.49755155917927e-08,-5.08175356808865e-07,5.11595098907749e-07,-2.01233443029929e-07,2.02613130418788e-07,-1.7645101636137e-07,1.79982501544605e-07,-8.4889312136862e-08,8.80945372529066e-08,-1.02540854258894e-07,1.01794376122876e-07,1.52584333764897e-07,-1.51184158123962e-07,0.000195124992660966,0.000195124992926414,0.000195124998332107,0.000195124997781694,0.000195125037895393,0.000195125038161201,0.000195125015427025,0.000195125015600108,0.00019512499952598,0.000195124999373061,0.000195125012412881,0.00019512501212907,0.000195124953078618,0.000195124952893116,0.000195125015481352,0.000195125015557878,0.000195125006953608,0.000195125007879244,0.000195124947234569,0.00019512494668782
33,8.94428113753496e-07,-9.01122430572305e-07,-3.02144680760895e-07,2.94722615875889e-07,1.75375581820474e-08,-2.41781377749103e-08,4.2696766616256e-07,-4.2932279640924e-07,-9.44366460029568e-07,9.50850338340663e-07,-3.81539614166896e-07,3.84155517426425e-07,1.3390647429938e-07,-1.27210733657511e-07,1.63499580665883e-07,-1.57422434406863e-07,-3.59027598213179e-07,3.57612271678664e-07,1.6451486038298e-07,-1.61860110776618e-07,0.000268678574644076,0.000268678575857463,0.000268678579610488,0.000268678578604716,0.000268678672409553,0.000268678673103502,0.00026867857307866,0.000268678574863892,0.000268678574162841,0.000268678574749998,0.000268678605882049,0.0002686786051411,0.000268678487322857,0.000268678486184579,0.000268678577631291,0.000268678577190297,0.000268678598843238,0.000268678601313398,0.00026867847370488,0.000268678472890733
34,2.47848587976757e-06,-2.498058880448e-06,-1.45401456425756e-06,1.4323138603072e-06,-1.11582229336478e-06,1.09640646996346e-06,-1.41304552960198e-07,1.34418610878743e-07,-3.67153835955568e-06,3.69049602282882e-06,-5.4368793526347e-07,5.51336359657868e-07,3.44651981642123e-07,-3.25074883232363e-07,4.78034836007529e-07,-4.60266391566559e-07,-4.38008014517919e-07,4.33869865954879e-07,-5.69024990501836e-08,6.46644872085141e-08,0.000459416051913188,0.000459416059816764,0.000459415985345211,0.0004594159898251,0.000459416720972209,0.000459416720435141,0.000459415716007259,0.000459415726653085,0.00045941597420951,0.000459415975776535,0.000459416109924911,0.000459416112801981,0.000459415600342716,0.000459415596666761,0.000459416031228126,0.000459416029023413,0.000459416113020672,0.000459416126048553,0.000459415584600744,0.000459415585379047
35,1.44579812099102e-05,-1.4584899958848e-05,-9.1256086317826e-06,8.98489123920929e-06,-7.23472363039559e-06,7.10882346949269e-06,-9.16143448587521e-07,8.71492417858157e-07,-2.67447903995626e-05,2.68677190016957e-05,-3.52503295490748e-06,3.57462864317913e-06,2.2345287845164e-06,-2.10758280951531e-06,3.09936582928031e-06,-2.98414792757221e-06,-2.83985600756722e-06,2.81302343171652e-06,2.21699318245992e-06,-2.16666144057983e-06,0.0011698400868809,0.0011698400882568,0.00116983928871279,0.0011698392207184,0.00116985165948102,0.00116985165061351,0.00116983506889195,0.00116983524465845,0.00116983963485121,0.00116983962717625,0.00116984157176937,0.00116984161927152,0.00116983315953818,0.00116983309884709,0.00116984027261622,0.0011698402362152,0.00116984162286473,0.0011698418379629,0.0011698339087435,0.00116983393393269
36,0.0117319543559997,-0.0118243048819812,-0.00845281080150997,0.00835028894416076,-0.00657015765338362,0.00647876954466722,0.000928625823913192,-0.000961087868992455,-0.0161360244792786,0.0162256356920448,-0.00194755309723573,0.00198384162604875,-0.000210177467641604,0.000302525380579001,0.00195227884183214,-0.00186833581645605,0.00296119112480025,-0.00298130849631579,0.00142809139372777,-0.00139144216497861,0.0306957944420732,0.0306960597398973,0.0307076820364541,0.0307070626543945,0.03088142054053,0.0308814353343019,0.0306144357255697,0.030616266369541,0.0306954738910663,0.0306956112166145,0.0307302893374436,0.0307312554661117,0.0305999417186865,0.0305982864008283,0.0307300905961021,0.030729407409624,0.030727773994993,0.0307313286077928,0.0306082838862651,0.0306087336675952
37,0.00527771581445501,-0.00531673665627274,-0.00267600802562755,0.00263270218018485,-0.00291286295348838,0.00287419720509373,0.000420693841005407,-0.000434426140867718,-0.00700373517918604,0.00704167999782815,-0.00156593931200847,0.00158124563954289,-0.000227097168738985,0.000266085792659224,-0.000435574474529103,0.000470977676761067,0.00132873116144918,-0.00133710488715967,0.00122122760616665,-0.00120577211726749,0.0202592213662545,0.0202592977988811,0.0202715625795389,0.0202712355344181,0.0203154294869232,0.0203154337033951,0.0202341570163368,0.0202346869241533,0.0202631364622298,0.0202633864689775,0.020271983379631,0.0202723944352462,0.0202442924852808,0.0202437893182866,0.0202636965015338,0.0202637963462262,0.0202690341177997,0.0202700561983197,0.0202560641904993,0.0202561598653879
38,5.31941874765015e-07,-5.38509606252435e-07,-4.71682986582335e-07,4.64401264728557e-07,-5.08972558324475e-07,5.02457545262281e-07,4.74282422301748e-07,-4.76593017229728e-07,-9.59375861229772e-07,9.65737139277218e-07,-2.7614393930164e-07,2.78710382737698e-07,-1.8520171768423e-07,1.91770848658761e-07,-7.70686300163696e-08,8.30308636447037e-08,2.34426872982317e-07,-2.35815447645825e-07,2.15940637931394e-07,-2.13336088022882e-07,0.000266126244382913,0.000266126245657494,0.000266126271382405,0.000266126270642223,0.00026612637451069,0.000266126374520169,0.000266126192542849,0.000266126193486982,0.00026612626657319,0.000266126267529702,0.000266126272418087,0.000266126273348294,0.000266126226188695,0.000266126226632308,0.000266126252746277,0.000266126252972514,0.000266126265462466,0.000266126267776337,0.000266126234592134,0.000266126234809176
39,3.79853426469936e-07,-3.86524106075366e-07,-3.04243571111344e-07,2.96847706766074e-07,-5.16950726594622e-07,5.10333589877657e-07,5.09300029757995e-07,-5.11646844479343e-07,-1.11473706398041e-06,1.12119805087348e-06,-3.18167661597083e-07,3.20774335583341e-07,-1.88104755955143e-07,1.94776859152454e-07,-1.23551161988834e-07,1.296068554195e-07,1.5265218575478e-07,-1.54062524601814e-07,2.19325510264917e-07,-2.16680133536174e-07,0.000268203922851075,0.000268203924006235,0.000268203936970556,0.000268203935539077,0.000268204042329265,0.000268204042338968,0.00026820387572358,0.000268203876888001,0.000268203936342376,0.00026820393655655,0.000268203917603252,0.00026820391887045,0.000268203890506217,0.000268203890960301,0.000268203890655766,0.000268203891643451,0.000268203935493267,0.000268203937549301,0.000268203899108013,0.000268203899330178
40,4.00421469435192e-07,-4.07017948508217e-07,2.60010686165865e-07,-2.67324279977339e-07,-4.11310669980125e-07,4.04767137846605e-07,6.18393597219659e-07,-6.20714307338148e-07,-1.10233756325994e-06,1.10872668167833e-06,-3.14628603942735e-07,3.17206282274098e-07,-6.5392693838623e-08,7.19905795453228e-08,-1.2217687284196e-07,1.2816520602449e-07,1.50954196712576e-07,-1.52348848556266e-07,1.02871185397306e-07,-1.00255234056094e-07,0.00026670808190722,0.000266708082656366,0.000266708132445422,0.000266708131763466,0.000266708230519128,0.000266708230734755,0.000266708030792666,0.000266708031545373,0.000266708109289774,0.000266708109500384,0.000266708090862438,0.000266708092108552,0.000266708064022801,0.000266708063874412,0.000266708064363314,0.000266708065334566,0.000266708108454793,0.000266708110476618,0.000266708073316448,0.000266708072815569
41,3.77110098415058e-07,-3.83322547093253e-07,2.44873611481472e-07,-2.51761426436999e-07,-3.8736530914408e-07,3.81202724803952e-07,4.0771033083786e-07,-4.09895930248467e-07,-1.03816265640508e-06,1.04417981539765e-06,-3.72775463390888e-07,3.75203074090697e-07,-1.26691794132961e-07,1.32905566514765e-07,-9.41835395456739e-08,9.98232454697891e-08,1.42166079515636e-07,-1.43479538571299e-07,2.37636434581639e-07,-2.35172776139817e-07,0.000258828161257047,0.000258828161941735,0.000258828207446842,0.000258828206823563,0.000258828297082081,0.000258828297279155,0.000258828128850752,0.000258828128244885,0.000258828186283552,0.000258828186476042,0.000258828148619172,0.000258828149240431,0.000258828136023244,0.000258828135875562,0.000258828137367525,0.000258828137631423,0.000258828185520415,0.000258828187368277,0.000258828100452214,0.000258828099210785
42,9.15233203916668e-08,-9.50906272637242e-08,2.00982608076488e-07,-2.04937723343805e-07,-2.22433151736937e-07,2.18894477212328e-07,2.34115949257846e-07,-2.35370962844333e-07,-4.67188977896069e-07,4.70644146109996e-07,-2.14055576820116e-07,2.15449557265164e-07,-1.55969213185718e-07,1.59537281064901e-07,-2.04009879327328e-08,2.36394155947063e-08,1.44928672487695e-07,-1.45682886074105e-07,1.36455920068617e-07,-1.35041240431869e-07,0.000196133051137037,0.000196133051750131,0.000196133068997264,0.000196133068430218,0.00019613310021342,0.000196133100299172,0.000196133027010944,0.000196133026747314,0.000196133064454572,0.00019613306456481,0.000196133035612782,0.00019613303588311,0.000196133028882057,0.000196133028899027,0.000196133028982752,0.000196133029043321,0.00019613305105706,0.000196133052008975,0.000196133014653878,0.000196133014113696
43,9.10056876182184e-08,-9.45528183837756e-08,1.99845900624153e-07,-2.03778646438588e-07,-2.73444219333252e-07,2.69925559704928e-07,1.04229413234197e-07,-1.05477329084795e-07,-4.64546673487971e-07,4.67982300275936e-07,-2.91159011584902e-08,3.05019973061102e-08,-1.89301366400264e-07,1.92849254463385e-07,4.02858449724961e-08,-3.70657328908624e-08,1.83759237414067e-07,-1.84509185241831e-07,-1.96107748468119e-07,1.9751442527446e-07,0.000195577623887931,0.000195577624495831,0.000195577641596853,0.00019557764103461,0.000195577671694251,0.000195577672026453,0.000195577606079024,0.000195577606017113,0.000195577637092644,0.000195577637201949,0.000195577607485644,0.000195577607826284,0.000195577601924795,0.00019557760201133,0.000195577610011645,0.000195577609958957,0.000195577625480081,0.000195577626292363,0.000195577597610644,0.000195577597012145
44,8.49651120132125e-08,-8.82767983050387e-08,1.86580963617741e-07,-1.90252669453946e-07,-2.55294121703535e-07,2.52009016653728e-07,-6.65277234516274e-08,6.536263910211e-08,-2.85918761887035e-07,2.89126344786875e-07,-8.11236511154633e-08,8.24177436158996e-08,-1.52723847296017e-07,1.56036240548911e-07,3.76118396684397e-08,-3.46054661459087e-08,1.3367102487584e-07,-1.3437119307259e-07,-1.54711330260736e-07,1.5602463780914e-07,0.000188975361254678,0.000188975361803069,0.000188975377230024,0.000188975376722821,0.000188975404381104,0.000188975404680786,0.000188975348626127,0.000188975348596044,0.000188975370238207,0.000188975370296008,0.000188975347456771,0.000188975347727797,0.000188975340764842,0.000188975341001968,0.000188975348736779,0.000188975348689249,0.000188975370165733,0.000188975370320817,0.000188975335936476,0.000188975335611537
45,-1.7945941516863e-07,1.75981948227944e-07,1.84102290647653e-07,-1.87957800941876e-07,-2.68074031365353e-07,2.64624474999554e-07,-6.9858067467901e-08,6.86346593882112e-08,-2.20424041143633e-07,2.23792194300348e-07,5.71284098605387e-08,-5.57695360444019e-08,-2.38335623338985e-07,2.41813833402635e-07,1.28679740723101e-07,-1.25522869103354e-07,1.64111880023278e-07,-1.64847098002367e-07,-3.14267275394537e-07,3.15646326397772e-07,0.000193647617656012,0.000193647618108691,0.00019364763649823,0.000193647635932476,0.00019364766488167,0.000193647665204135,0.000193647604888129,0.00019364760485576,0.000193647635950759,0.0001936476358201,0.00019364761322046,0.000193647613902787,0.000193647591516714,0.000193647591395744,0.000193647604642367,0.000193647604749914,0.000193647627083124,0.000193647626997002,0.000193647590530718,0.000193647590233791
46,-1.81508973442792e-07,1.77991791005977e-07,1.86204874498066e-07,-1.90104417836106e-07,-2.71135636541384e-07,2.67646683440671e-07,-9.61982928991794e-08,9.49609130327122e-08,-2.67867088816014e-07,2.71273708641696e-07,-2.25639301990247e-08,2.39383239244646e-08,-2.41057589411418e-07,2.44575523235675e-07,-1.31455315460984e-07,1.34648240965247e-07,1.65986158337261e-07,-1.66729773193196e-07,-3.17856436122441e-07,3.19251236840769e-07,0.000194750279460668,0.000194750279921124,0.000194750298626594,0.000194750298051121,0.000194750327497659,0.000194750327825664,0.0001947502645261,0.000194750265118059,0.000194750295248509,0.000194750295081525,0.000194750273276119,0.000194750274196816,0.0001947502528723,0.000194750252749252,0.000194750264608989,0.000194750264546013,0.000194750289049737,0.000194750288962136,0.000194750251869364,0.000194750251567336
47,-6.32060446308368e-08,5.98319945561609e-08,1.78627228176106e-07,-1.82368078212198e-07,-2.98507712315326e-07,2.95160743885678e-07,6.18568630762481e-08,-6.30438883458564e-08,-2.56966182116723e-07,2.60234168355016e-07,-6.13953618511738e-08,6.27138246406251e-08,-4.18416250987155e-08,4.52163953709774e-08,-1.26105717529602e-07,1.29168705799432e-07,1.59231317955662e-07,-1.59944671122386e-07,-2.65357346457689e-07,2.66695385864602e-07,0.000190746411081643,0.000190746411309931,0.000190746431600534,0.000190746431059829,0.00019074646042373,0.000190746460846024,0.000190746402750544,0.000190746403493336,0.000190746428426543,0.000190746428269649,0.000190746415112899,0.000190746416195893,0.000190746391310289,0.000190746390702307,0.000190746399638185,0.000190746399579014,0.000190746422602285,0.000190746422519977,0.00019074639181156,0.000190746391682643
48,-1.70368042809455e-07,1.6683856428984e-07,1.98096538214901e-07,-2.02009713296681e-07,-3.12258716586307e-07,3.08757567092567e-07,2.25986153453945e-07,-2.27227860927579e-07,-2.68803532626453e-07,2.72222062048907e-07,3.62381323165129e-08,-3.48589341647315e-08,-1.41549685712763e-07,1.45079917189114e-07,-1.31914873289432e-07,1.35118961328891e-07,1.66566433983536e-07,-1.67312648217913e-07,-2.7758123293997e-07,2.78980910653069e-07,0.000195090393958771,0.000195090394178002,0.000195090418034029,0.000195090417208882,0.000195090449611298,0.000195090450063105,0.000195090389958251,0.000195090390591755,0.000195090415377878,0.000195090415210019,0.000195090399853022,0.000195090400972247,0.000195090382511173,0.000195090381557396,0.000195090384577548,0.000195090384514242,0.000195090409146572,0.000195090409058511,0.000195090376203933,0.000195090376066006
49,-7.52468290241502e-07,7.36879340421019e-07,8.74938557096753e-07,-8.92222193243177e-07,-2.5828333343855e-06,2.56736950930138e-06,9.98117557825337e-07,-1.00360193722399e-06,-1.18723197626874e-06,1.2023308876928e-06,5.87145240264727e-08,-5.26228989012656e-08,-9.57461801853477e-07,9.73054082537216e-07,-1.46673791836167e-07,1.60825566989392e-07,7.35678283462654e-07,-7.38974150078851e-07,-1.20455328643656e-06,1.21073535111621e-06,0.0004100034347459,0.000410003436780863,0.000410003658216337,0.000410003650557086,0.000410003891251161,0.000410003892327594,0.000410003397612477,0.000410003403492838,0.000410003633561454,0.000410003632003332,0.0004100035032529,0.000410003512273737,0.000410003436960663,0.000410003435223215,0.000410003287598717,0.000410003285359902,0.000410003575721433,0.000410003574904026,0.000410003277985735,0.000410003275150962
50,-8.21715133946733e-07,8.03799026728333e-07,1.00554911268734e-06,-1.02541289324489e-06,-3.25251717647721e-06,3.23474486390206e-06,1.21798117260426e-06,-1.22428424705618e-06,-1.36446156559146e-06,1.38181447841046e-06,6.74794051117692e-08,-6.04784091627938e-08,-1.10039105440451e-06,1.11831098811764e-06,-1.68569099831873e-07,1.84833486623399e-07,3.48900803662335e-08,-3.86779689491561e-08,-1.38436788933902e-06,1.39147282345235e-06,0.000439542225061906,0.0004395422288152,0.000439542504074317,0.000439542494637494,0.000439542716282881,0.000439542717087668,0.000439542087599676,0.000439542088044983,0.00043954247369756,0.000439542471777827,0.000439542313147227,0.000439542324261632,0.000439542231470053,0.000439542229329377,0.000439542047444569,0.000439542044686169,0.00043954246233063,0.000439542462554076,0.000439542035600635,0.000439542032107965
51,-8.32112213823242e-08,7.96901327195994e-08,2.62071590368401e-07,-2.65975462159319e-07,-3.65777162075181e-07,3.62284335600687e-07,2.28055199218547e-07,-2.29293953804953e-07,-2.68164515600973e-07,2.71574917742483e-07,1.49101349423653e-08,-1.35342157049302e-08,-2.04833047045984e-07,2.0835488724788e-07,-1.50430212256732e-07,1.53626682597938e-07,6.85712931742744e-09,-7.60157024638126e-09,-1.95053040410178e-07,1.96449390931629e-07,0.000194858365030228,0.000194858365262579,0.000194858380937024,0.000194858379908863,0.000194858404833324,0.000194858405304187,0.000194858338907205,0.00019485833889077,0.000194858386098966,0.000194858385931705,0.000194858361642245,0.000194858362258096,0.000194858374878262,0.000194858374951753,0.000194858354305986,0.000194858354120889,0.000194858385108581,0.000194858385128049,0.000194858349691471,0.000194858349857312
52,-8.36387229084196e-08,8.00995443247971e-08,3.18736406382985e-07,-3.2266033564382e-07,-3.82720770424955e-07,3.7920999896638e-07,3.51986158961383e-07,-3.53231277233428e-07,-7.28701144922473e-08,7.62980381539741e-08,1.49867364037124e-08,-1.36037483771539e-08,-2.05885386377614e-07,2.09425320184928e-07,-5.60239349855759e-08,5.92368278712722e-08,6.89235809400973e-09,-7.6406237281263e-09,-1.34817077062108e-07,1.36220601890007e-07,0.000195358271715618,0.000195358271949761,0.000195358274311971,0.000195358273755538,0.000195358309980821,0.000195358310367284,0.000195358251318901,0.000195358251144824,0.000195358285984364,0.000195358285945846,0.000195358268301493,0.000195358268922096,0.000195358281639641,0.000195358281713699,0.000195358270542213,0.000195358270981867,0.0001953582919489,0.000195358291968518,0.000195358256282556,0.000195358256920266
53,-4.85882322302983e-08,4.52700867675148e-08,4.38143220858684e-07,-4.41822089016456e-07,-2.16517783304213e-07,2.13226269067394e-07,1.57626026713568e-07,-1.5879338373358e-07,6.88534102044993e-08,-6.56395704450499e-08,2.70531239530067e-08,-2.57565074120437e-08,-1.45696550421116e-09,4.77581969184647e-09,-5.25250813071659e-08,5.55373194259002e-08,6.46191084389995e-09,-7.1634446046595e-09,-4.70893556771654e-08,4.84052257085305e-08,0.000189159576976265,0.000189159577518371,0.000189159580563185,0.000189159580368004,0.000189159615024909,0.000189159614898133,0.000189159561495563,0.000189159561507053,0.000189159583992664,0.000189159583767409,0.00018915957572059,0.000189159575892794,0.000189159578630494,0.000189159578594781,0.00018915957692644,0.000189159577325557,0.000189159596359408,0.000189159596377218,0.00018915956230604,0.000189159562587614
